id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2051,45,68,0,253,304,18081626,Pooh's Heffalump Movie ,4180,861,0,32,20000000,2005,286,6.4,1.85,264
2052,45,103,0,801,21000,17518220,Home for the Holidays ,9105,25263,1,76,20000000,1995,1000,6.6,1.85,0
2053,377,99,0,59,264,17104669,Kung Fu Hustle ,99353,537,1,354,20000000,2004,62,7.8,2.35,0
2054,43,88,0,939,3000,16988996,The Country Bears ,3875,8189,1,75,35000000,2002,968,4,1.85,422
2055,201,128,395,161,283,15797907,The Kite Runner ,68119,904,0,230,20000000,2007,206,7.6,2.35,0
2056,192,124,0,430,6000,16248701,21 Grams ,189683,7567,0,559,20000000,2003,979,7.7,1.85,0
2057,77,84,2,472,787,15712072,Paparazzi ,13210,2915,0,138,20000000,2004,555,5.8,2.35,269
2058,350,122,308,10000,17000,191449475,Twilight ,348010,44061,1,1535,37000000,2008,12000,5.2,2.35,19000
2059,81,101,13,499,651,15408822,A Guy Thing ,14147,2698,3,92,20000000,2003,555,5.6,1.85,401
2060,81,98,143,153,302,15464026,Loser ,23076,1189,2,158,20000000,2000,216,5.3,1.85,1000
2061,27,225,126,202,940,8000000,The Greatest Story Ever Told ,6484,1934,6,100,20000000,1965,208,6.6,2.76,1000
2062,111,88,82,329,869,14174654,Disaster Movie ,74945,2857,0,359,25000000,2008,624,1.9,1.85,0
2063,107,88,190,163,137000,15988876,Armored ,26236,137712,6,110,27000000,2009,459,5.7,2.35,0
2064,34,94,36,507,13000,13801755,The Man Who Knew Too Little ,23928,15183,1,100,20000000,1997,828,6.6,1.85,0
2065,151,117,20,783,11000,13987482,What's Your Number? ,58957,15713,1,91,20000000,2011,904,6,1.85,0
2066,289,95,4,80,788,14291570,Lockout ,82082,1414,2,236,20000000,2012,447,6.1,2.35,10000
2067,76,99,272,62,1000,12181484,Envy ,26390,1189,1,176,40000000,2004,87,4.8,1.85,713
2068,150,96,83,926,26000,13630226,Crank: High Voltage ,112516,30541,0,223,20000000,2009,968,6.2,1.85,0
2069,67,98,11000,967,1000,13383737,Bullets Over Broadway ,29385,4302,4,86,20000000,1994,979,7.5,1.85,979
2070,36,123,6,85,541,13391174,One Night with the King ,5796,908,0,177,20000000,2006,249,6.3,2.35,0
2071,149,101,176,83,3000,12987647,The Quiet American ,24019,3431,2,199,30000000,2002,268,7.1,2.35,983
2072,156,102,563,385,12000,12469811,The Weather Man ,69172,13156,1,316,22000000,2005,442,6.6,1.85,0
2073,64,94,394,565,922,12398628,Undisputed ,21542,2880,2,88,20000000,2002,855,6.1,2.35,977
2074,210,102,192,31,346,13214030,Ghost Town ,60516,500,3,147,20000000,2008,41,6.7,1.85,0
2075,113,108,212,347,969,12232937,12 Rounds ,22823,2799,1,113,22000000,2009,794,5.6,2.35,0
2076,390,116,198,884,17000,12134420,Let Me In ,92237,20258,0,366,20000000,2010,1000,7.2,2.35,25000
2077,5,93,18,181,400,11784000,3 Ninjas Kick Back ,6701,1151,0,26,20000000,1994,220,4.3,1.85,444
2078,248,102,1000,270,734,11169531,Be Kind Rewind ,79855,1778,2,235,20000000,2008,563,6.4,2.35,0
2079,137,103,350,99,5000,11034436,Mrs Henderson Presents ,13505,5637,1,180,20000000,2005,378,7.1,1.85,0
2080,214,115,214,968,14000,12626905,Triple 9 ,32567,27214,3,106,20000000,2016,12000,6.3,2.35,0
2081,104,96,11000,223,11000,10569071,Deconstructing Harry ,35586,11867,2,131,20000000,1997,474,7.4,1.85,0
2082,81,98,4,677,2000,10544143,Three to Tango ,16372,4843,2,121,20000000,1999,1000,6.1,1.37,311
2083,175,101,53,580,14000,13650738,Burnt ,61360,16926,1,129,20000000,2015,1000,6.6,2.35,25000
2084,20,106,277,383,22000,10555348,We're No Angels ,17349,24887,0,42,20000000,1989,2000,6,2.35,855
2085,69,101,11000,2,1000,9714482,Everyone Says I Love You ,30083,1614,0,140,20000000,1996,612,6.8,1.85,0
2086,168,87,0,548,22000,8579684,Death at a Funeral ,89547,24324,0,199,9000000,2007,557,7.4,1.85,0
2087,166,111,0,725,856,9525276,Death Sentence ,60156,3309,0,299,20000000,2007,742,6.8,2.35,0
2088,160,99,52,148,22000,8855646,Everybody's Fine ,49855,23409,1,117,21000000,2009,1000,7.2,2.35,10000
2089,32,88,84,177,650,9109322,Superbabies: Baby Geniuses 2 ,25371,1343,3,129,20000000,2004,384,1.9,2.35,0
2090,72,83,10,69,688,8326035,The Man ,21933,1019,2,76,33000000,2005,99,5.5,1.85,676
2091,53,91,10,436,716,8104069,Code Name: The Cleaner ,9785,2700,3,26,20000000,2007,537,4.5,1.85,233
2092,76,108,54,463,786,8054280,Connie and Carla ,6838,2730,3,117,20000000,2004,567,6.3,1.85,924
2093,401,148,0,175,204,8093318,Inherent Vice ,61935,707,0,242,20000000,2014,178,6.7,1.85,18000
2094,31,77,3,593,787,7382993,Doogal ,3851,2185,0,114,20000000,2006,690,2.8,1.85,346
2095,65,110,9,826,997,8888355,Battle of the Year ,7894,3177,19,25,20000000,2013,941,5,1.85,0
2096,45,83,119,633,885,7001720,An American Carol ,8560,2907,2,205,12000000,2008,816,4.3,2.35,797
2097,260,107,0,99,2000,7268659,Machete Kills ,59248,2848,7,164,20000000,2013,749,5.6,1.85,48000
2098,129,100,17,86,669,6852144,Willard ,15169,1267,0,213,22000000,2003,429,6.2,2.35,0
2099,58,87,29,522,1000,6563357,Strange Wilderness ,18571,4218,4,120,20000000,2008,794,5.3,2.35,847
2100,103,154,608,149,1000,6201757,Topsy-Turvy ,10037,1690,1,202,10000000,1999,452,7.4,1.66,608
2101,45,106,38,975,1000,6420319,Little Boy ,15978,5705,0,122,20000000,2015,1000,7.4,2.35,15000
2102,345,99,0,691,13000,5702083,A Dangerous Method ,80617,23755,3,190,15000000,2011,10000,6.5,1.85,36000
2103,232,100,0,407,21000,5480996,A Scanner Darkly ,89383,39507,0,293,8700000,2006,18000,7.1,1.85,0
2104,116,116,150,956,18000,6002756,Chasing Mavericks ,24997,21200,2,75,20000000,2012,1000,7.2,1.85,13000
2105,148,94,892,81,310,5132655,Alone in the Dark ,37626,838,0,521,20000000,2005,294,2.3,2.35,1000
2106,79,111,650,181,690,5205343,Bandslam ,11958,1573,3,39,20000000,2009,224,6.4,2.35,1000
2107,167,100,143,430,829,5005883,Birth ,29649,2295,1,361,20000000,2004,681,6.1,1.85,0
2108,350,125,78,745,1000,5749134,A Most Violent Year ,45799,3979,0,180,20000000,2014,969,7,2.35,0
2109,99,119,18,9,20,4234040,Flash of Genius ,14301,64,0,45,20000000,2008,18,7,2.35,0
2110,231,135,162,228,23000,4001121,I'm Not There. ,48346,36398,0,230,20000000,2007,13000,7,2.35,0
2111,119,93,19,619,15000,3749061,The Cold Light of Day ,28629,30134,3,113,20000000,2012,13000,4.9,2.35,0
2112,182,114,0,446,975,3519627,The Brothers Bloom ,41737,3014,4,105,20000000,2008,877,6.9,2.35,0
2114,69,114,22,413,572,2353728,Bon voyage ,4293,1776,5,53,20000000,2003,548,6.9,2.35,235
2115,26,124,42,161,801,2000000,Can't Stop the Music ,2998,1462,0,74,20000000,1980,174,4.5,2.35,1000
2116,168,104,214,430,1000,1900725,The Proposition ,43205,2129,1,232,2000000,2005,509,7.4,2.35,0
2117,27,118,14,400,2000,2246000,Courage ,2302,3384,4,20,20000000,2015,769,7,2.35,0
2118,28,80,121,587,836,1646664,Marci X ,4518,2467,2,66,20000000,2003,624,2.8,1.85,241
2119,146,107,110,722,23000,1190018,Equilibrium ,261317,25088,2,1137,20000000,2002,876,7.5,2.35,20000
2120,67,125,55,2,991,1027749,The Children of Huang Shi ,8087,1003,4,33,40000000,2008,10,7.1,2.35,1000
2121,93,115,115,977,9000,882710,The Yards ,16215,11433,2,138,24000000,2000,1000,6.4,2.35,401
2122,131,122,11000,188,11000,531009,By the Sea ,7976,22319,0,61,10000000,2015,11000,5.3,2.35,0
2123,105,103,78,101,488,410388,Steamboy ,13727,991,1,79,2127519898,2004,336,6.9,1.85,973
2124,21,101,25,407,18000,375474,The Game of Their Lives ,2613,20354,0,46,20000000,2005,723,6.2,2.35,445
2125,9,107,58,324,699,305070,Rapa Nui ,3843,1592,1,25,20000000,1994,533,6.4,2.35,399
2126,8,118,8,11,106,146072,Les couloirs du temps: Les visiteurs II ,7147,182,0,16,140000000,1998,56,6,2.35,136
2127,138,107,14,311,403,1183354,Dylan Dog: Dead of Night ,13026,1577,1,75,20000000,2010,368,5.1,2.35,0
2128,42,100,3,442,14000,121972,People I Know ,9868,15612,3,81,22000000,2002,506,5.5,1.85,217
2129,92,110,278,181,3000,263365,The Tempest ,6147,3785,2,36,20000000,2010,602,5.4,2.35,0
2130,143,125,43,7,2000,8047690,The Painted Veil ,77656,2608,0,220,19400000,2006,594,7.5,2.35,0
2131,160,184,34,155,486,476270,The Baader Meinhof Complex ,29602,1601,2,110,20000000,2008,471,7.4,1.85,0
2132,92,236,0,232,933,184208848,Dances with Wolves ,186485,2398,1,382,22000000,1990,839,8,2.35,0
2133,286,97,52,384,3000,100292856,Bad Teacher ,160418,5547,0,296,20000000,2011,957,5.7,1.85,16000
2134,43,113,17,551,14000,58571513,Sea of Love ,30213,15914,1,112,19000000,1989,599,6.8,1.85,0
2135,69,95,15,528,1000,51431160,A Cinderella Story ,62861,3092,2,232,20000000,2004,852,5.9,1.85,0
2136,242,103,0,157,611,103001286,Scream ,222018,1212,0,869,15000000,1996,422,7.2,2.35,11000
2137,149,91,17,670,1000,41867960,Thir13en Ghosts ,65512,3023,0,478,20000000,2001,795,5.5,1.33,0
2138,198,116,0,459,1000,210609762,Back to the Future ,732212,3230,0,809,19000000,1985,690,8.5,1.18,39000
2139,147,93,37,545,885,40846082,House on Haunted Hill ,45317,2872,0,536,19000000,1999,828,5.6,1.37,0
2140,36,113,0,256,607,51697449,I Can Do Bad All by Myself ,8346,1465,6,59,13000000,2009,269,4.1,1.85,1000
2141,181,101,8,110,544,27758465,The Switch ,77987,1292,2,120,19000000,2010,449,6.1,2.35,0
2142,97,95,189,306,500,56127162,Just Married ,57479,2020,2,205,18000000,2003,308,5.4,1.85,0
2143,167,109,93,521,31000,1357042,The Devil's Double ,53977,35561,1,125,15000000,2011,3000,7.1,2.35,14000
2144,308,101,42,219,991,39103378,The Crazies ,93272,2609,0,251,20000000,2010,894,6.5,2.35,0
2145,246,125,6000,7,17,10049886,Spirited Away ,417971,44,0,902,19000000,2001,10,8.6,1.85,28000
2146,29,132,79,1000,14000,8600000,The Bounty ,17982,28094,2,95,25000000,1984,12000,7,2.35,1000
2147,252,131,33,326,876,21483154,The Book Thief ,98741,1985,1,236,19000000,2013,526,7.6,2.35,53000
2148,102,129,51,630,948,8396942,Sex Drive ,72715,4324,1,103,19000000,2008,822,6.5,1.85,0
2149,134,100,14,356,3000,12561,Leap Year ,71276,4094,2,181,19000000,2010,547,6.4,2.35,13000
2150,136,97,31,562,2000,6923891,Take Me Home Tonight ,43867,5519,4,83,23000000,2011,2000,6.3,2.35,0
2151,10,92,22,0,2,2119994,The Nutcracker ,1153,2,0,15,19000000,1993,0,5.7,1.85,238
2152,31,116,500,530,12000,1292527,Kansas City ,3536,14579,2,44,19000000,1996,1000,6.3,1.85,228
2153,220,90,15,16000,87000,64255243,The Amityville Horror ,80903,120797,0,518,19000000,2005,17000,6,2.35,0
2154,241,81,0,836,12000,22245861,Adaptation. ,143251,25489,0,710,19000000,2002,11000,7.7,1.85,0
2155,252,97,0,233,654,20433940,Land of the Dead ,78883,1876,8,662,15000000,2005,529,6.2,2.35,0
2156,156,118,0,551,40000,10562387,Fear and Loathing in Las Vegas ,213226,43105,0,648,18500000,1998,693,7.7,2.35,15000
2157,192,100,0,985,3000,18439082,The Invention of Lying ,94292,7252,3,287,18500000,2009,2000,6.4,1.85,13000
2158,351,97,89,329,920,150056505,Neighbors ,216581,2771,3,397,18000000,2014,798,6.4,2.35,21000
2159,57,114,55,360,789,119938730,The Mask ,265818,2085,0,213,18000000,1994,424,6.9,1.85,0
2160,99,130,545,697,15000,114968774,Big ,153468,28018,1,204,18000000,1988,11000,7.3,1.85,0
2161,343,82,119,6,332,128505958,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,297014,505,1,1198,18000000,2006,165,7.3,1.85,0
2162,163,96,126,584,2000,95001351,Legally Blonde ,131801,4380,1,548,18000000,2001,788,6.2,2.35,0
2163,110,105,12000,643,12000,76400000,Star Trek III: The Search for Spock ,58743,14762,1,192,17000000,1984,664,6.6,2.35,0
2164,233,122,301,457,1000,75072454,The Exorcism of Emily Rose ,96569,2759,0,522,20000000,2005,539,6.7,2.35,0
2165,91,88,31,489,1000,65535067,Deuce Bigalow: Male Gigolo ,59380,2604,1,202,17000000,1999,489,5.7,1.85,0
2166,169,110,179,734,12000,13998282,Left Behind ,24854,15044,1,374,16000000,2014,1000,3.1,2.35,31000
2167,142,103,15,172,723,6061759,The Family Stone ,49077,1615,0,475,17000000,2005,552,6.3,1.85,0
2168,50,106,8,521,748,64955956,Barbershop 2: Back in Business ,10104,3956,4,69,18000000,2004,656,5.7,1.85,265
2169,195,98,72,566,1000,60057639,Bad Santa ,107815,3151,2,485,18000000,2003,624,7.1,1.85,10000
2170,129,68,116,481,8000,53868030,Austin Powers: International Man of Mystery ,183425,10557,2,425,17000000,1997,503,7,2.35,0
2171,156,94,52,261,567,59573085,My Big Fat Greek Wedding 2 ,13562,2259,10,103,18000000,2016,312,6.1,2.35,19000
2172,103,99,42,557,975,52691009,Diary of a Wimpy Kid: Rodrick Rules ,18727,3567,2,45,21000000,2011,569,6.6,2.35,0
2173,217,107,323,794,1000,59735548,Predator ,290949,4223,1,629,15000000,1987,1000,7.8,1.85,13000
2174,134,180,869,521,692,51600000,Amadeus ,270790,3076,0,549,18000000,1984,670,8.3,2.35,16000
2175,146,89,29,458,2000,43818159,Prom Night ,27664,4867,0,260,20000000,2008,690,3.9,2.35,1000
2176,159,97,70,625,2000,86049418,Mean Girls ,245989,5032,4,554,17000000,2004,1000,7,1.85,0
2177,111,113,22,148,727,43601508,Under the Tuscan Sun ,35718,1310,1,317,18000000,2003,171,6.7,1.85,0
2178,187,131,500,555,1000,41300105,Gosford Park ,65201,3261,0,651,19800000,2001,559,7.3,2.35,0
2179,44,103,0,805,12000,41382841,Peggy Sue Got Married ,27149,14672,0,96,18000000,1986,899,6.3,1.85,0
2180,588,119,0,529,15000,42335698,Birdman or (The Unexpected Virtue of Ignorance) ,395087,21668,8,1101,18000000,2014,6000,7.8,1.85,114000
2181,415,98,11000,218,594,33404871,Blue Jasmine ,150082,1353,1,384,18000000,2013,268,7.3,2.35,36000
2182,279,111,521,64,97,31471430,United 93 ,83374,313,0,828,15000000,2006,68,7.6,2.35,0
2183,97,94,23,582,2000,30222640,Honey ,36666,4868,2,144,25000000,2003,1000,5.3,1.85,0
2184,60,122,380,2000,18000,26830000,Glory ,101889,32930,3,365,18000000,1989,11000,7.9,1.85,0
2185,27,81,8,341,844,26906039,Spy Hard ,29621,2653,2,76,18000000,1996,456,5.3,1.85,588
2186,212,89,0,606,2000,21378000,The Fog ,46492,4877,0,335,1000000,1980,826,6.8,2.35,7000
2187,110,106,80,723,2000,43853424,Soul Surfer ,35514,5024,1,114,18000000,2011,795,7.1,2.35,15000
2188,190,86,62,59,390,23993605,Observe and Report ,52467,727,1,248,18000000,2009,258,5.8,2.35,0
2189,77,103,130,406,691,26400000,Conan the Destroyer ,62009,2481,1,109,18000000,1984,476,5.8,2.35,2000
2190,151,121,17000,356,22000,45250,Raging Bull ,235133,23008,1,494,18000000,1980,394,8.3,1.85,0
2191,111,109,7,827,2000,22927390,Love Happens ,25344,4947,0,77,18000000,2009,980,5.6,1.85,0
2192,64,109,272,124,155,4250320,Young Sherlock Holmes ,14870,605,1,86,18000000,1985,144,6.8,1.85,0
2193,134,123,64,637,808,22452209,Fame ,14062,5734,0,82,18000000,2009,720,5,2.35,0
2194,450,94,0,223,11000,18329466,127 Hours ,279179,11984,0,440,18000000,2010,642,7.6,1.85,63000
2195,128,94,11000,975,11000,17071230,Small Time Crooks ,31169,23283,0,192,18000000,2000,11000,6.7,1.85,812
2196,68,115,13,111,757,17174870,Center Stage ,15817,1201,2,210,18000000,2000,220,6.7,2.35,0
2197,97,107,24,85,10000,26284475,Love the Coopers ,9051,10691,13,68,17000000,2015,566,5.7,2.35,0
2198,54,91,38,362,17000,16702864,Catch That Kid ,8023,18711,0,49,18000000,2004,632,5.2,1.85,591
2199,99,125,34,1000,16000,15561627,Life as a House ,39105,21622,0,359,18000000,2001,4000,7.5,2.35,0
2200,412,122,0,816,14000,17750583,Steve Jobs ,93548,28933,0,307,30000000,2015,13000,7.2,2.35,23000
2202,25,98,28,102,372,8000000,The Legend of the Lone Ranger ,1400,927,0,41,18000000,1981,262,5,2.35,346
2203,104,109,128,1000,11000,13491653,The Tailor of Panama ,23728,14995,0,213,18000000,2001,2000,6.1,2.35,813
2204,146,90,31,179,210,10494494,Getaway ,19586,676,1,109,18000000,2013,193,4.4,2.35,4000
2205,124,112,0,177,805,7837632,The Ice Storm ,46396,1466,0,287,18000000,1997,223,7.5,1.85,0
2206,107,94,0,197,712,15155772,And So It Goes ,8895,1673,2,48,18000000,2014,341,5.7,2.35,3000
2207,11,105,6,371,723,8508843,Troop Beverly Hills ,7470,2368,1,35,18000000,1989,422,5.5,1.37,0
2208,93,104,109,202,405,7739049,Being Julia ,10680,847,2,112,18000000,2004,204,7.1,1.85,562
2209,38,112,213,45,567,6734844,9½ Weeks ,29591,711,0,118,17000000,1986,67,5.9,1.85,0
2210,60,108,25,94,1000,6000000,Dragonslayer ,10832,1263,0,102,18000000,1981,115,6.7,2.35,0
2211,184,112,97,231,577,6615578,The Last Station ,15352,1341,2,82,13000000,2009,416,7,2.35,0
2212,148,127,13000,940,40000,5887457,Ed Wood ,142416,56585,1,420,18000000,1994,13000,7.9,1.85,0
2213,217,111,655,405,24000,13362308,Labor Day ,31898,39307,1,111,18000000,2013,14000,6.9,2.35,0
2214,160,126,44,9,627,5701643,Mongol: The Rise of Genghis Khan ,37635,653,0,165,20000000,2007,12,7.3,2.35,0
2215,209,114,0,1000,27000,5694401,RocknRolla ,194489,46944,4,192,18000000,2008,18000,7.3,2.35,12000
2216,40,99,379,251,456,5333658,Megaforce ,2541,1356,2,54,20000000,1982,278,3.5,1.85,0
2217,85,150,0,401,597,4414535,Hamlet ,30618,1645,0,224,18000000,1996,591,7.8,2.2,0
2218,263,112,337,201,4000,3707794,Midnight Special ,31359,5671,0,156,18000000,2016,820,6.7,2.35,0
2219,128,108,11000,922,11000,3203044,Anything Else ,25165,14843,2,155,18000000,2003,944,6.4,2.35,827
2220,186,116,6,212,25000,4435083,The Railway Man ,27882,39463,2,119,18000000,2013,14000,7.1,2.35,18000
2221,292,144,0,16,63,2222647,The White Ribbon ,52958,167,0,193,12000000,2009,43,7.8,1.85,0
2222,70,93,28,415,1000,3500000,The Wraith ,10082,2319,2,100,2700000,1986,695,5.9,1.85,0
2223,79,103,154,576,1000,676698,The Salton Sea ,26730,4094,0,180,18000000,2002,783,7.2,1.85,2000
2224,10,121,0,353,854,229311,One Man's Hero ,899,2705,2,42,11350000,1999,578,6.2,2.35,271
2225,112,105,2,69,805,63260,Renaissance ,14325,1185,0,90,14000000,2006,306,6.7,2.35,0
2226,256,119,99,778,15000,121463226,Superbad ,422606,17584,2,555,20000000,2007,833,7.6,1.85,0
2227,97,98,209,129,158,58006147,Step Up 2: The Streets ,67653,816,2,108,23000000,2008,152,6.2,1.85,0
2228,142,80,19,854,11000,51053787,Hoodwinked! ,45900,14385,1,247,17500000,2005,979,6.5,1.85,0
2229,187,121,83,242,3000,23472900,Hotel Rwanda ,264533,4142,1,609,17500000,2004,460,8.1,2.35,12000
2230,193,94,87,280,866,39687528,Hitman ,140780,2124,1,376,24000000,2007,794,6.3,2.35,0
2231,40,93,148,170,549,7017178,Black Nativity ,1633,1373,5,17,17500000,2013,269,4.4,2.35,0
2232,38,116,0,50,109,325491,City of Ghosts ,4387,245,0,67,17500000,2002,67,6,1.85,204
2233,239,101,448,83,482,96471845,The Others ,268581,956,0,1109,17000000,2001,203,7.6,1.85,20000
2234,250,154,0,604,2000,85200000,Aliens ,488537,4228,1,1076,18500000,1986,626,8.4,1.85,18000
2235,82,170,165,244,453,72000000,My Fair Lady ,66959,1164,1,258,17000000,1964,272,7.9,2.2,0
2236,140,99,13,681,45000,72219395,I Know What You Did Last Summer ,105585,50284,1,419,17000000,1997,4000,5.6,2.35,0
2237,129,104,42,613,839,82389560,Let's Be Cops ,106820,3627,1,147,17000000,2014,756,6.5,1.85,14000
2238,285,126,729,284,912,71502303,Sideways ,149966,2170,0,835,12000000,2004,306,7.5,1.85,0
2239,91,110,422,422,33000,19179969,Beerfest ,54710,35345,2,177,17500000,2006,459,6.3,2.35,0
2240,318,101,0,598,2000,47000000,Halloween ,157857,4400,0,1191,300000,1978,742,7.9,2.35,12000
2241,283,80,611,576,5000,84961,Hero ,149414,6229,4,841,31000000,2002,643,7.9,2.35,0
2242,52,87,9,503,818,37566230,Good Boy! ,3407,2164,1,48,17000000,2003,636,5.1,1.85,309
2243,56,123,92,849,1000,70492685,The Best Man Holiday ,11600,5306,5,64,17000000,2013,886,6.7,2.35,7000
2244,186,109,248,968,16000,35635046,Smokin' Aces ,121058,19410,0,482,17000000,2006,988,6.7,2.35,3000
2245,178,90,52,298,723,45670855,Saw 3D: The Final Chapter ,67978,1978,0,279,20000000,2010,346,5.6,1.85,12000
2246,140,96,36,486,1000,37939782,40 Days and 40 Nights ,62272,3294,0,207,17000000,2002,580,5.6,1.85,2000
2247,469,125,364,1000,12000,172051787,TRON: Legacy ,264186,25549,0,665,170000000,2010,10000,6.8,2.35,30000
2248,63,82,12,281,8000,30324946,A Night at the Roxbury ,48458,9271,2,239,17000000,1998,357,6.2,1.85,0
2249,148,86,33,583,15000,27854896,Beastly ,64190,17396,1,129,17000000,2011,976,5.6,2.35,16000
2250,265,108,192,580,1000,41777564,The Hills Have Eyes ,129719,4500,0,855,15000000,2006,1000,6.4,2.35,0
2251,75,98,39,428,593,22734486,Dickie Roberts: Former Child Star ,11815,2713,1,117,17000000,2003,517,5.6,2.35,320
2253,223,112,36,746,10000,64998368,Pitch Perfect ,213898,12676,4,250,17000000,2012,751,7.2,1.85,36000
2254,50,108,19,505,973,19693891,Summer Catch ,12993,3344,2,107,34000000,2001,954,4.9,1.85,476
2255,125,121,0,244,989,16311763,A Simple Plan ,50656,2365,1,416,17000000,1998,888,7.5,1.85,0
2256,81,89,11,973,1000,12693621,They ,10885,4060,0,271,17000000,2002,982,4.8,2.35,814
2257,37,89,0,323,690,15655665,Larry the Cable Guy: Health Inspector ,9104,2135,2,112,4000000,2006,400,3.1,1.33,110
2258,44,73,11,142,1000,11634458,The Adventures of Elmo in Grouchland ,2045,2020,0,37,17000000,1999,436,5.8,1.85,339
2259,197,132,847,625,3000,27154426,Brooklyn's Finest ,52852,6317,1,138,17000000,2009,960,6.7,2.35,4000
2260,543,96,201,58,394,54239856,Evil Dead ,125016,673,0,789,17000000,2013,150,6.5,2.35,70000
2261,112,98,80,399,567,8662318,My Life in Ruins ,15033,2016,1,75,17000000,2009,503,5.9,1.85,0
2262,153,107,80,841,2000,7156725,American Dreamz ,22639,5992,6,217,19000000,2006,2000,5.5,1.85,300
2263,94,134,22,488,1000,15681020,Superman IV: The Quest for Peace ,33570,3007,6,259,17000000,1987,593,3.6,2.35,1000
